TYPE = NURBS

GLOBAL_S = [0.000000000  0.000000000  0.000000000  0.250000000  0.250000000 0.500000000  0.500000000  0.750000000  0.750000000  1.000000000  1.000000000 1.000000000]
GLOBAL_T = [0.000000000  0.000000000  1.000000000  1.000000000]
GLOBAL_U = [0.000000000  0.000000000  0.000000000  0.2  0.4 0.6  0.8 1.000000000  1.000000000  1.000000000]


DEGREE_S = 2
DEGREE_T = 1
DEGREE_U = 2

NUM_CP = 126
0.587972054289E+02 -0.309469520254E+02  0.441728342233E+01  0.707106781186E+00
0.587972054289E+02 -0.309469520254E+02  0.441728342233E+01  0.100000000000E+01
0.587972054289E+02 -0.309469520254E+02  0.441728342233E+01  0.707106988043E+00
0.587972054289E+02 -0.309469520254E+02  0.441728342233E+01  0.100000000000E+01
0.588239422752E+02 -0.320345575523E+02  0.458621918597E+01  0.100000000000E+01
0.595858534194E+02 -0.320555653702E+02  0.388582545540E+01  0.707106574330E+00
0.596131834938E+02 -0.310414131155E+02  0.367999848005E+01  0.100000000000E+01
0.595368291620E+02 -0.300136018080E+02  0.356756015958E+01  0.707106781187E+00
0.587704220336E+02 -0.298574842294E+02  0.424805851129E+01  0.100000000000E+01
0.580094485972E+02 -0.298393477897E+02  0.494810190123E+01  0.707106781186E+00
0.579840191310E+02 -0.308528137263E+02  0.515204838519E+01  0.100000000000E+01
0.580607043813E+02 -0.318764451976E+02  0.526343083733E+01  0.707106988043E+00
0.588239422752E+02 -0.320345575523E+02  0.458621918597E+01  0.100000000000E+01
0.570380838578E+02 -0.310053241961E+02  0.205106787284E+01  0.100000000000E+01
0.570380838578E+02 -0.310053241961E+02  0.205106787284E+01  0.707106373610E+00
0.570380838578E+02 -0.310053241961E+02  0.205106787284E+01  0.100000000000E+01
0.570380838578E+02 -0.310053241961E+02  0.205106787284E+01  0.707107246936E+00
0.570380838578E+02 -0.310053241961E+02  0.205106787284E+01  0.100000000000E+01
0.570380838578E+02 -0.310053241961E+02  0.205106787284E+01  0.707106315436E+00
0.570380838578E+02 -0.310053241961E+02  0.205106787284E+01  0.100000000000E+01
0.570380838578E+02 -0.310053241961E+02  0.205106787284E+01  0.707107188763E+00
0.570380838578E+02 -0.310053241961E+02  0.205106787284E+01  0.100000000000E+01
0.568701909207E+02 -0.321054312343E+02  0.194501000520E+01  0.100000000000E+01
0.577646715797E+02 -0.321011249331E+02  0.142866440191E+01  0.707106373610E+00
0.580033692011E+02 -0.310972020562E+02  0.147602653534E+01  0.100000000000E+01
0.580815522319E+02 -0.300693919573E+02  0.162059789276E+01  0.707107246936E+00
0.572077481950E+02 -0.298936107577E+02  0.215824446074E+01  0.100000000000E+01
0.563080325109E+02 -0.299028937198E+02  0.267669832602E+01  0.707106315436E+00
0.560777912467E+02 -0.309139215701E+02  0.262313509306E+01  0.100000000000E+01
0.560072465645E+02 -0.319295890412E+02  0.247638908082E+01  0.707107188763E+00
0.568701909207E+02 -0.321054312343E+02  0.194501000520E+01  0.100000000000E+01
0.556917419657E+02 -0.301659916643E+02 -0.444491655824E+00  0.100000000000E+01
0.556917419657E+02 -0.301659916643E+02 -0.444491655824E+00  0.707106733894E+00
0.556917419657E+02 -0.301659916643E+02 -0.444491655824E+00  0.100000000000E+01
0.556917419657E+02 -0.301659916643E+02 -0.444491655824E+00  0.707106764938E+00
0.556917419657E+02 -0.301659916643E+02 -0.444491655824E+00  0.100000000000E+01
0.556917419657E+02 -0.301659916643E+02 -0.444491655824E+00  0.707106720951E+00
0.556917419657E+02 -0.301659916643E+02 -0.444491655824E+00  0.100000000000E+01
0.556917419657E+02 -0.301659916643E+02 -0.444491655824E+00  0.707106904964E+00
0.556917419657E+02 -0.301659916643E+02 -0.444491655824E+00  0.100000000000E+01
0.553843504203E+02 -0.311662101509E+02 -0.812310941180E+00  0.100000000000E+01
0.562958456070E+02 -0.311778865336E+02 -0.128838184509E+01  0.707106733894E+00
0.566528764567E+02 -0.302608030978E+02 -0.989901620588E+00  0.100000000000E+01
0.568662566727E+02 -0.293275580370E+02 -0.608857175263E+00  0.707106764938E+00
0.559999402214E+02 -0.291631463152E+02 -0.757070016910E-01  0.100000000000E+01
0.550849375584E+02 -0.291495965876E+02  0.403159383401E+00  0.707106720951E+00
0.547278234291E+02 -0.300709058495E+02  0.102498115990E+00  0.100000000000E+01
0.545172456563E+02 -0.310041625561E+02 -0.279996745235E+00  0.707106904964E+00
0.553843504203E+02 -0.311662101509E+02 -0.812310941180E+00  0.100000000000E+01
0.541743672211E+02 -0.291505052827E+02 -0.277460392115E+01  0.100000000000E+01
0.541743672211E+02 -0.291505052827E+02 -0.277460392115E+01  0.707106553227E+00
0.541743672211E+02 -0.291505052827E+02 -0.277460392115E+01  0.100000000000E+01
0.541743672211E+02 -0.291505052827E+02 -0.277460392115E+01  0.707106891668E+00
0.541743672211E+02 -0.291505052827E+02 -0.277460392115E+01  0.100000000000E+01
0.541743672211E+02 -0.291505052827E+02 -0.277460392115E+01  0.707106867080E+00
0.541743672211E+02 -0.291505052827E+02 -0.277460392115E+01  0.100000000000E+01
0.541743672211E+02 -0.291505052827E+02 -0.277460392115E+01  0.707106894601E+00
0.541743672211E+02 -0.291505052827E+02 -0.277460392115E+01  0.100000000000E+01
0.542913660993E+02 -0.303914561522E+02 -0.257023111565E+01  0.100000000000E+01
0.551224191969E+02 -0.302541678249E+02 -0.327016737275E+01  0.707106553227E+00
0.550514234625E+02 -0.291824680074E+02 -0.347078108308E+01  0.100000000000E+01
0.553761727634E+02 -0.283200888936E+02 -0.297298304480E+01  0.707106891668E+00
0.546086900784E+02 -0.281856234656E+02 -0.227173636116E+01  0.100000000000E+01
0.537376673760E+02 -0.282433566778E+02 -0.165768496421E+01  0.707106867080E+00
0.532962426743E+02 -0.291185031629E+02 -0.207757821141E+01  0.100000000000E+01
0.534278784716E+02 -0.301932895813E+02 -0.192488947561E+01  0.707106894601E+00
0.542913660993E+02 -0.303914561522E+02 -0.257023111565E+01  0.100000000000E+01
0.523547290000E+02 -0.284465560000E+02 -0.501139400000E+01  0.100000000000E+01
0.523547290000E+02 -0.284465560000E+02 -0.501139400000E+01  0.707106781187E+00
0.523547290000E+02 -0.284465560000E+02 -0.501139400000E+01  0.100000000000E+01
0.523547290000E+02 -0.284465560000E+02 -0.501139400000E+01  0.707131905044E+00
0.523547290000E+02 -0.284465560000E+02 -0.501139400000E+01  0.100000000000E+01
0.523547290000E+02 -0.284465560000E+02 -0.501139400000E+01  0.707081463855E+00
0.523547290000E+02 -0.284465560000E+02 -0.501139400000E+01  0.100000000000E+01
0.523547290000E+02 -0.284465560000E+02 -0.501139400000E+01  0.707106902157E+00
0.523547290000E+02 -0.284465560000E+02 -0.501139400000E+01  0.100000000000E+01
0.532181826464E+02 -0.298750473964E+02 -0.411949174306E+01  0.100000000000E+01
0.537162435926E+02 -0.294180314699E+02 -0.519833583759E+01  0.707106781187E+00
0.531362478345E+02 -0.284621247651E+02 -0.579292037128E+01  0.100000000000E+01
0.537390701739E+02 -0.277134249353E+02 -0.514772350910E+01  0.707131905044E+00
0.532416725754E+02 -0.273959238002E+02 -0.414555190247E+01  0.100000000000E+01
0.522091227699E+02 -0.276526525747E+02 -0.356786331867E+01  0.707081463855E+00
0.515754043776E+02 -0.284310316306E+02 -0.423206215810E+01  0.100000000000E+01
0.520477106802E+02 -0.294765075968E+02 -0.341571079678E+01  0.707106902157E+00
0.532181826464E+02 -0.298750473964E+02 -0.411949174306E+01  0.100000000000E+01
